DRR091843_1.hairpin	DRR091838_1.hairpin	DRR091844_1.hairpin	DRR091849_1.hairpin	DRR091841_1.hairpin	DRR091842_1.hairpin	DRR091839_1.hairpin	DRR091845_1.hairpin	DRR091840_1.hairpin	DRR091847_1.hairpin	DRR091846_1.hairpin	DRR091837_1.hairpin	DRR091848_1.hairpin
hsa-mir-6736	0	0.297365921366898	0	0.909379157328546	0.726429682401233	0.358611009814381	0	0.676320935804726	0	0.798208234044231	0	0	0.381736334071917
hsa-mir-6744	0.361660260709573	0	0	0.454689578664273	0.484286454934156	0	0	0	0	1.19731235106635	1.28067543230795	0	0.763472668143834
hsa-mir-6747	0.361660260709573	0.297365921366898	0	0	0	0	0	0.676320935804726	0	1.19731235106635	0.853783621538634	0.872965132350198	0
hsa-mir-6791	0	0	0.276747939146668	0	0.484286454934156	0	0	0	0	1.59641646808846	0.853783621538634	0	1.14520900221575
hsa-mir-6803	0	0	0	1.36406873599282	0.484286454934156	0	1.12700406813099	0	0	0.399104117022116	0.426891810769317	0.581976754900132	0
hsa-mir-6876	0	0	0	0	0.968572909868311	0.358611009814381	0.37566802271033	0.338160467902363	0	1.99552058511058	0	0	0
hsa-mir-6878	0.361660260709573	0.297365921366898	0	0	0.484286454934156	0	0	0.338160467902363	0.413389857627056	1.59641646808846	0	0	0.763472668143834
hsa-mir-6884	0.361660260709573	0.297365921366898	0.276747939146668	0	0.242143227467078	0.358611009814381	0	0	0	0.798208234044231	0.853783621538634	0.581976754900132	0.381736334071917
hsa-mir-6894	0.361660260709573	0.892097764100695	0.276747939146668	0.454689578664273	0.242143227467078	0	0.751336045420659	0.338160467902363	0	0	0.853783621538634	0	0
hsa-mir-8058	0	0	0	0.454689578664273	0.484286454934156	0	0.37566802271033	0	0	1.99552058511058	0.853783621538634	0	0.381736334071917
hsa-mir-8081	0.361660260709573	0.297365921366898	0.276747939146668	0	0	0	0.37566802271033	0.676320935804726	0	0.798208234044231	0.853783621538634	0.290988377450066	0.381736334071917
hsa-mir-8088	0	0	0	0.454689578664273	0.242143227467078	0.358611009814381	0.751336045420659	0	0	0.798208234044231	0.853783621538634	0	1.14520900221575
hsa-mir-518c	0.361660260709573	0.297365921366898	0	0.909379157328546	0.242143227467078	0	0.751336045420659	0	0	0.798208234044231	0.426891810769317	0	0.381736334071917
hsa-mir-518e	0	0	0.553495878293336	0	0.242143227467078	0	0.37566802271033	0.338160467902363	0.413389857627056	0.399104117022116	0	0.290988377450066	1.14520900221575
hsa-mir-556	0.361660260709573	0	0.276747939146668	0.454689578664273	0.484286454934156	0.358611009814381	0	0.676320935804726	0	0	0.426891810769317	0	0.763472668143834
hsa-mir-562	0	0	0.276747939146668	0.454689578664273	0.968572909868311	0.358611009814381	0	0	0	0.798208234044231	0.426891810769317	0	0.381736334071917
hsa-mir-548a-2	0.361660260709573	0	0	0	0.242143227467078	0.717222019628761	1.12700406813099	0	0.826779715254113	0.798208234044231	0	0	0
hsa-mir-621	0	0.297365921366898	0.276747939146668	1.81875831465709	0.242143227467078	0	0	0	0	0.798208234044231	0.853783621538634	0	0
hsa-mir-298	0	0	0.276747939146668	0	0.484286454934156	0	0	0	0	2.39462470213269	0.426891810769317	0	0.381736334071917
hsa-mir-208b	0.361660260709573	0	0	0	0.242143227467078	0	0.37566802271033	0	0	1.59641646808846	0.426891810769317	0.290988377450066	0.763472668143834
hsa-mir-1183	0.361660260709573	0	0	0.454689578664273	0.484286454934156	0	0.37566802271033	0	0	2.39462470213269	0	0	0
hsa-mir-1322	0	0	0	0	0	1.7930550490719	0.37566802271033	0.338160467902363	0.413389857627056	0	0.426891810769317	0	0.763472668143834
hsa-mir-1324	0.723320521419146	0.297365921366898	0.276747939146668	0.454689578664273	0	0	0	0.338160467902363	0	1.59641646808846	0.426891810769317	0	0
hsa-mir-3143	0	0	0.553495878293336	0.454689578664273	0.968572909868311	0	0	0	0.413389857627056	0.798208234044231	0	0	0.381736334071917
hsa-mir-3170	0.723320521419146	0.594731842733797	0.276747939146668	0.454689578664273	0.484286454934156	0.358611009814381	0	0.338160467902363	0	0	0.426891810769317	0	0
hsa-mir-3192	0	0	0	0	0.726429682401233	0.358611009814381	0	0.338160467902363	0.413389857627056	1.59641646808846	0.426891810769317	0	0
hsa-mir-4306	0	0	0	0.454689578664273	0	0.358611009814381	0.37566802271033	0	0	1.59641646808846	0	0	1.52694533628767
hsa-mir-4315-1	0	0	0	0	0.242143227467078	0.358611009814381	0	0	0	1.59641646808846	1.70756724307727	0	0.381736334071917
hsa-mir-4321	0	0	0	0.909379157328546	0.242143227467078	0.358611009814381	0	0	0	1.19731235106635	0.853783621538634	0.290988377450066	0.381736334071917
hsa-mir-4255	0	0	0.276747939146668	0	0.726429682401233	0	0	0	0.413389857627056	1.19731235106635	0.426891810769317	0	0.763472668143834
hsa-mir-4325	0.361660260709573	0	0.276747939146668	0	0.726429682401233	0	0.37566802271033	0	0	0.399104117022116	1.28067543230795	0.290988377450066	0
hsa-mir-4288	0.361660260709573	0	0	0.454689578664273	0	0	0	0.338160467902363	0	2.39462470213269	0.426891810769317	0	0.381736334071917
hsa-mir-4315-2	0	0	0	0	0.242143227467078	0.358611009814381	0	0	0	1.59641646808846	1.70756724307727	0	0.381736334071917
hsa-mir-3606	0	0.594731842733797	0	0.454689578664273	0.242143227467078	0.717222019628761	0.751336045420659	0	0	0	0.853783621538634	0.290988377450066	0
hsa-mir-3660	0	0	0.276747939146668	0.454689578664273	0.484286454934156	0	0.37566802271033	0	0	0.798208234044231	0.426891810769317	0.581976754900132	0.381736334071917
hsa-mir-3685	0	0.297365921366898	0	0.454689578664273	0.726429682401233	0	0.37566802271033	0	0	0.798208234044231	0.853783621538634	0.290988377450066	0
hsa-mir-3935	0	0	0	2.27344789332136	0.242143227467078	0	0	0	0	0	0.853783621538634	0	1.14520900221575
hsa-mir-3945	0.361660260709573	0	1.10699175658667	0	0	0.358611009814381	0	0.338160467902363	0	0.399104117022116	0.426891810769317	0	0.763472668143834
hsa-mir-4659a	0.723320521419146	0.297365921366898	0	0	0.968572909868311	0.358611009814381	0	0.676320935804726	0	0.399104117022116	0	0	0
hsa-mir-4698	0	0.297365921366898	0.830243817440005	0	0	0	0	0	0	1.99552058511058	0.426891810769317	0	0.381736334071917
hsa-mir-4719	0	0	0	0	0.242143227467078	0	0	2.7052837432189	0	0.399104117022116	0.426891810769317	0	0
hsa-mir-4755	0	0.594731842733797	0.276747939146668	0.454689578664273	0	0	0	0	0	1.59641646808846	0.426891810769317	0	0.763472668143834
hsa-mir-548ao	0	0	0	0.454689578664273	0	0.358611009814381	0	0	0	3.59193705319904	0	0	0
hsa-mir-5009	0.361660260709573	0.297365921366898	0.276747939146668	0.454689578664273	0.726429682401233	0	0	1.01448140370709	0	0.399104117022116	0	0	0
hsa-mir-5582	0.361660260709573	0.297365921366898	0.553495878293336	0.454689578664273	0.242143227467078	0	0.37566802271033	0.338160467902363	0	0.399104117022116	0	0.290988377450066	0.381736334071917
hsa-mir-5591	0	0	0	0	2.1792890472037	0.358611009814381	0	0	0	0	0	0	0.381736334071917
hsa-mir-5681b	0.361660260709573	0	0	0	0.968572909868311	0	0	0	0	1.99552058511058	0	0.290988377450066	0
hsa-mir-892c	0.361660260709573	0	0	0.454689578664273	0.242143227467078	0.358611009814381	0	0	0	0.798208234044231	1.70756724307727	0	0.381736334071917
hsa-mir-6798	0	0	0.276747939146668	0	0	0.358611009814381	1.50267209084132	0	0	0.798208234044231	0	0.581976754900132	0.381736334071917
hsa-mir-6853	0	0.297365921366898	0	0.909379157328546	0	0.358611009814381	0	0	0	1.99552058511058	0.426891810769317	0	0.381736334071917
hsa-mir-6857	0	0	0	1.36406873599282	0	0.358611009814381	0.37566802271033	0.338160467902363	0	1.59641646808846	0	0	0.381736334071917
hsa-mir-7114	0.361660260709573	0.297365921366898	0	0	0.726429682401233	0.358611009814381	0.37566802271033	0	0	0	1.28067543230795	0	0.381736334071917
hsa-mir-7150	0	0.297365921366898	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0	0	0.798208234044231	0.853783621538634	0	0.763472668143834
hsa-mir-7703	0	0	0	0	0.484286454934156	0	0	0.338160467902363	0.413389857627056	1.99552058511058	0.426891810769317	0.290988377450066	0
hsa-mir-7844	0	0.297365921366898	0	0.454689578664273	0.242143227467078	0.358611009814381	0.37566802271033	0.676320935804726	0	0.798208234044231	0.426891810769317	0	0.381736334071917
hsa-mir-8087	0.361660260709573	0	0	0.454689578664273	0.484286454934156	0	0	0	0	1.99552058511058	0.853783621538634	0	0
hsa-mir-373	0	0.297365921366898	0.276747939146668	0	0	0.358611009814381	0	0.338160467902363	0.826779715254113	0.399104117022116	0.853783621538634	0	0.381736334071917
hsa-mir-515-1	0.361660260709573	0.297365921366898	0	0	0.484286454934156	0	0.751336045420659	0.676320935804726	0	0.798208234044231	0	0	0
hsa-mir-515-2	0.361660260709573	0.297365921366898	0	0	0.484286454934156	0	0.751336045420659	0.676320935804726	0	0.798208234044231	0	0	0
hsa-mir-575	0	0	0	0.454689578664273	0	0.358611009814381	0	0	0	1.99552058511058	0	0.290988377450066	0.763472668143834
hsa-mir-601	0	0.297365921366898	0	0	0.242143227467078	0.358611009814381	0.37566802271033	0	0	1.19731235106635	0.426891810769317	0	0.763472668143834
hsa-mir-640	0	0	0.276747939146668	0.454689578664273	0.242143227467078	0.717222019628761	0	0	0	1.19731235106635	0.853783621538634	0	0
hsa-mir-649	0.361660260709573	0	0.276747939146668	0	0.484286454934156	0.358611009814381	1.50267209084132	0	0	0.399104117022116	0	0	0
hsa-mir-656	0	0.297365921366898	0	0	0	0	0	0.338160467902363	0.413389857627056	0.399104117022116	0.426891810769317	1.16395350980026	0.381736334071917
hsa-mir-1302-6	0.361660260709573	0.297365921366898	0	0.454689578664273	0.484286454934156	0.358611009814381	0	0.338160467902363	0	0.798208234044231	0	0	0.381736334071917
hsa-mir-1257	0	0.297365921366898	0	0	0.484286454934156	0	0.37566802271033	0.676320935804726	0	0.399104117022116	0.853783621538634	0	0.381736334071917
hsa-mir-3115	0	0.297365921366898	0.276747939146668	0	0.242143227467078	0.717222019628761	0	0.338160467902363	0	0	0.853783621538634	0	0.763472668143834
hsa-mir-3163	0	0.594731842733797	0	0.909379157328546	0.242143227467078	0	0	0	0.413389857627056	1.19731235106635	0.426891810769317	0	0
hsa-mir-3198-1	0	0	0	0	0	0	0	0.338160467902363	0	1.59641646808846	1.28067543230795	0	0.763472668143834
hsa-mir-4304	0	0	0	0	0.242143227467078	0	0	0	0	1.99552058511058	1.28067543230795	0	0.381736334071917
hsa-mir-4303	0	0	0	0	0.726429682401233	0	0	0.676320935804726	0	0.798208234044231	0.853783621538634	0	0.381736334071917
hsa-mir-4251	0	0	0	0.454689578664273	0	0	0	0	0	1.59641646808846	1.28067543230795	0.581976754900132	0
hsa-mir-4268	0	0	0	0	0.242143227467078	0.358611009814381	0	0	0	0.798208234044231	1.70756724307727	0	0.763472668143834
hsa-mir-4292	0.361660260709573	0	0	0	0.484286454934156	0.358611009814381	0	0	0	1.19731235106635	0.853783621538634	0	0.381736334071917
hsa-mir-4290	0	0	0.276747939146668	0	0.242143227467078	0.358611009814381	0.37566802271033	0	0	1.99552058511058	0	0.290988377450066	0
hsa-mir-3650	0	0.297365921366898	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0	0.413389857627056	1.19731235106635	0	0	0.381736334071917
hsa-mir-3666	0.361660260709573	0	0	0.454689578664273	0	0	0	0	0	1.59641646808846	0.426891810769317	0.581976754900132	0.381736334071917
hsa-mir-3938	0.723320521419146	0.594731842733797	0	0	0	0.358611009814381	0	0	0.826779715254113	0.399104117022116	0.426891810769317	0	0.381736334071917
hsa-mir-4428	0	0	0	1.36406873599282	0.242143227467078	0	0	0.676320935804726	0	0.798208234044231	0.426891810769317	0.290988377450066	0
hsa-mir-4429	0.361660260709573	0	0.276747939146668	0	0	0	0.751336045420659	0.338160467902363	0	0.399104117022116	0.426891810769317	0.581976754900132	0.381736334071917
hsa-mir-4435-1	0	0	0	0	0	2.15166605888628	0	0	0	0.798208234044231	0	0.290988377450066	0.381736334071917
hsa-mir-4435-2	0	0	0	0	0	2.15166605888628	0	0	0	0.798208234044231	0	0.290988377450066	0.381736334071917
hsa-mir-4438	0.723320521419146	0	0.276747939146668	0	0.484286454934156	0.358611009814381	0.37566802271033	0	0	0	1.28067543230795	0	0
hsa-mir-4506	0	0.297365921366898	0.553495878293336	0.454689578664273	0	0	0	0	0	1.59641646808846	0	0.581976754900132	0
hsa-mir-4518	0.361660260709573	0	0.276747939146668	0.454689578664273	0	0.358611009814381	0.37566802271033	0	0.413389857627056	0	0	0.581976754900132	0.763472668143834
hsa-mir-4531	0.361660260709573	0	0	0.454689578664273	0.484286454934156	0.358611009814381	0	0.338160467902363	0	0.399104117022116	0	0	1.14520900221575
hsa-mir-4690	0.361660260709573	0	0.276747939146668	0.454689578664273	0.242143227467078	0	0.37566802271033	0.338160467902363	0	1.19731235106635	0.426891810769317	0	0
hsa-mir-4730	0	0	0	0.454689578664273	0.484286454934156	0	0	0	0.826779715254113	0.399104117022116	1.70756724307727	0	0
hsa-mir-4748	0	0.297365921366898	0	0	0	0.358611009814381	0.751336045420659	0	0.413389857627056	1.59641646808846	0	0	0.381736334071917
hsa-mir-4760	0.361660260709573	0	0	0.454689578664273	0.242143227467078	0.358611009814381	0	0.338160467902363	0	1.59641646808846	0	0	0.381736334071917
hsa-mir-4761	0	0	0.276747939146668	0	0	0	0	0	0.413389857627056	1.99552058511058	0.426891810769317	0	0.763472668143834
hsa-mir-6068	0.361660260709573	0	0.276747939146668	0.454689578664273	0.484286454934156	0	0	0	0	1.19731235106635	0.426891810769317	0.290988377450066	0
hsa-mir-6085	0	0	0.276747939146668	0.454689578664273	0.726429682401233	0.358611009814381	0	0	0	0.798208234044231	0.853783621538634	0	0
hsa-mir-6130	0	0	0	0.454689578664273	0	0	0.37566802271033	0	1.24016957288117	1.19731235106635	0	0.581976754900132	0
hsa-mir-6718	0	0.594731842733797	0	0	0.242143227467078	0.717222019628761	0.37566802271033	0	0.826779715254113	0	0	0.581976754900132	0
hsa-mir-6755	0.361660260709573	0	0.830243817440005	0	0.242143227467078	0	0	0	0	0	0.426891810769317	0.581976754900132	0.763472668143834
hsa-mir-6764	0.361660260709573	0.297365921366898	0	0.909379157328546	0.242143227467078	0	0	0.676320935804726	0.413389857627056	0	0.853783621538634	0	0
hsa-mir-6794	0.361660260709573	0	0.553495878293336	0	0	0	0	0.338160467902363	0.413389857627056	0.798208234044231	0.853783621538634	0	0.381736334071917
hsa-mir-6808	0	0	0	0	0.484286454934156	0.358611009814381	0	0.338160467902363	0	0.798208234044231	1.70756724307727	0	0
hsa-mir-6885	0.361660260709573	0.297365921366898	0.276747939146668	0	0.242143227467078	0.717222019628761	0	0	0	0.798208234044231	0.426891810769317	0	0.381736334071917
hsa-mir-6888	0	0	0	0	0.726429682401233	0	0	0	0	0.399104117022116	2.5613508646159	0	0
hsa-mir-6893	0	0	0	0	0.484286454934156	0	0	0.338160467902363	0	1.59641646808846	0.426891810769317	0.290988377450066	0.381736334071917
hsa-mir-7515	0	0	0	0.454689578664273	0.242143227467078	0	0.37566802271033	0.338160467902363	0	1.19731235106635	0.426891810769317	0.290988377450066	0.381736334071917
hsa-mir-7974	0	0	0	0	0.968572909868311	0.358611009814381	0	0	0	0.399104117022116	0	0.290988377450066	1.14520900221575
hsa-mir-7975	0	0	0	0	0	0	0.751336045420659	0	0.413389857627056	1.59641646808846	0.853783621538634	0	0.381736334071917
hsa-mir-8066	0.723320521419146	0	0.276747939146668	0.454689578664273	0.484286454934156	0	0	0	0	1.19731235106635	0.426891810769317	0	0
hsa-mir-8079	0	0	0	0.454689578664273	0.484286454934156	0	0	0.338160467902363	0	1.19731235106635	0	0	1.14520900221575
hsa-mir-8089	0	0	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0	0	2.39462470213269	0	0	0
hsa-mir-520c	0	0.297365921366898	0.276747939146668	0.454689578664273	0.726429682401233	0	0	0	0	0.399104117022116	0	0	0.763472668143834
hsa-mir-518a-2	0	0	0	0.454689578664273	0.484286454934156	0	0.37566802271033	0.338160467902363	0	0.798208234044231	0.426891810769317	0	0.381736334071917
hsa-mir-513a-2	0	0.297365921366898	0	0.454689578664273	0.484286454934156	0	0.37566802271033	0	0	0.399104117022116	0.426891810769317	0.290988377450066	0.381736334071917
hsa-mir-573	0.361660260709573	0	0.276747939146668	0	0.726429682401233	0	0	0.676320935804726	0	0.399104117022116	0.426891810769317	0	0
hsa-mir-631	0	0	0.276747939146668	0	0	0.717222019628761	0	0.338160467902363	0	0.798208234044231	0.426891810769317	0.290988377450066	0.381736334071917
hsa-mir-761	0	0	0	0.454689578664273	0.726429682401233	0	0	0	0	1.59641646808846	0.426891810769317	0	0
hsa-mir-892b	0.361660260709573	0	0	0	0.242143227467078	0.717222019628761	0	0	0	0.798208234044231	0.426891810769317	0	0.763472668143834
hsa-mir-885	0	0.297365921366898	0.276747939146668	0	0	0	0	0	0	0.798208234044231	1.70756724307727	0.290988377450066	0
hsa-mir-216b	0	0.297365921366898	0.276747939146668	0	0.242143227467078	0	0	0	0.413389857627056	0.798208234044231	0.426891810769317	0.581976754900132	0
hsa-mir-297	1.08498078212872	0.297365921366898	0	0	0.242143227467078	0	0.37566802271033	0	0	0	0.426891810769317	0	0.763472668143834
hsa-mir-1293	0	0.594731842733797	0.276747939146668	0.454689578664273	0	0	0	0	0.413389857627056	0.798208234044231	0	0	0.763472668143834
hsa-mir-1297	0	0.297365921366898	0	0	0.242143227467078	0	0	0	0	1.59641646808846	1.28067543230795	0	0
hsa-mir-1302-2	0.361660260709573	0.297365921366898	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0.338160467902363	0.413389857627056	0.399104117022116	0	0	0
hsa-mir-1302-8	0.361660260709573	0.297365921366898	0	0	1.21071613733539	0	0	0.338160467902363	0	0	0	0	0.381736334071917
hsa-mir-1305	0	0.297365921366898	0.553495878293336	0	0	0.358611009814381	0	0	0	0.798208234044231	0	0.581976754900132	0.381736334071917
hsa-mir-2682	0.723320521419146	0	0	0	0.242143227467078	0.717222019628761	0	0	0	0.399104117022116	0	0	1.14520900221575
hsa-mir-3118-1	0	0.297365921366898	0.276747939146668	0	0	0	0.751336045420659	0	0.413389857627056	0.798208234044231	0.426891810769317	0	0.381736334071917
hsa-mir-3122	0	0.297365921366898	0.276747939146668	0	0	0	0	0	0	1.99552058511058	0	0	0.763472668143834
hsa-mir-3137	0	0	0	0	0	0	0.37566802271033	0.676320935804726	0	1.99552058511058	0.426891810769317	0	0
hsa-mir-3140	0	0	0	0.454689578664273	0.968572909868311	0	0	0	0	0.798208234044231	0.853783621538634	0	0
hsa-mir-3189	0.361660260709573	0	0	0.909379157328546	0	0.358611009814381	0	0	0	0.798208234044231	0.426891810769317	0	0.763472668143834
hsa-mir-4294	0	0	0	0	0.242143227467078	0.717222019628761	0	0	0	1.59641646808846	0.426891810769317	0	0.381736334071917
hsa-mir-4256	0.361660260709573	0	0.276747939146668	0	0.968572909868311	0.358611009814381	0	0	0	0.798208234044231	0	0	0
hsa-mir-4263	0.361660260709573	0.297365921366898	0.276747939146668	0	0.242143227467078	0	0	0	0	0	1.70756724307727	0	0.381736334071917
hsa-mir-4275	0.361660260709573	0	0	0	0.242143227467078	0	0.37566802271033	0.676320935804726	0.413389857627056	0.399104117022116	0.853783621538634	0	0
hsa-mir-1302-9	0.361660260709573	0.297365921366898	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0.338160467902363	0.413389857627056	0.399104117022116	0	0	0
hsa-mir-1302-10	0.361660260709573	0.297365921366898	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0.338160467902363	0.413389857627056	0.399104117022116	0	0	0
hsa-mir-1302-11	0.361660260709573	0.297365921366898	0.276747939146668	0	0.484286454934156	0	0.37566802271033	0.338160467902363	0.413389857627056	0.399104117022116	0	0	0
hsa-mir-3936	0.723320521419146	0	0	0	0.726429682401233	0.358611009814381	0.37566802271033	0	0.413389857627056	0.399104117022116	0	0	0
